#easy_tsv
#k: 0.032 
#R: 3400.0 
#displacement [nm] 	 #force [nN] 
0.0	-1.0137200768520503e-05
1.0000475343831496	-2.6977989790990826e-05
2.0000950687662993	-4.381877881346115e-05
3.0001426031494494	-6.065956783593149e-05
4.0001901375325986	-3.0004520509023005e-05
5.000237671915748	7.867671268845127e-07
6.000285206298899	3.1578054762792054e-05
7.0003327406820475	2.7992596354816114e-05
8.000380275065197	2.4209353383838124e-05
9.000427809448347	2.042611041286013e-05
10.000475343831496	-2.6455765228694175e-05
11.000522878214646	-7.371066207606087e-05
12.000570412597797	-0.00012096555892342765
13.000617946980945	-4.893396376007638e-05
14.000665481364095	2.4478189832914967e-05
15.000713015747243	9.78903434259062e-05
16.000760550130394	3.163272018459999e-05
17.000808084513544	-3.665134596195385e-05
18.000855618896693	-0.0001049354121085075
19.000903153279843	-6.713676631917228e-05
20.000950687662993	-2.7485784202020848e-05
21.000998222046142	1.2165197915130715e-05
22.001045756429292	-1.4372910048300738e-06
23.00109329081244	-1.612779689698115e-05
24.001140825195595	-3.081830278913223e-05
25.00118835957874	-2.175398126075961e-05
26.00123589396189	-1.2133370048840241e-05
27.00128342834504	-2.512758836920901e-06
28.00133096272819	4.3246662992163915e-05
29.00137849711134	8.996096450846153e-05
30.001426031494486	0.00013667526602475913
31.001473565877642	0.00011512424497955528
32.00152110026079	9.156316250049379e-05
33.00156863464394	6.800208002143227e-05
34.00161616902709	2.222926598585664e-05
35.00166370341024	-2.4265095580988154e-05
36.00171123779339	-7.075945714783294e-05
37.00175877217654	-5.0485626339171956e-05
38.001806306559686	-2.7838645715818976e-05
39.001853840942836	-5.191665092466133e-06
40.001901375325986	4.690252285893834e-06
41.00194890970914	1.4079190151412945e-05
42.001996444092285	2.346812801693199e-05
43.002043978475434	4.166260513570325e-05
44.002091512858584	6.022439722675109e-05
45.002139047241734	7.878618931779904e-05
46.00218658162488	6.803429537472759e-05
47.00223411600803	5.5968350269399656e-05
48.00228165039119	4.390240516407164e-05
49.00232918477433	-2.8160846288838685e-05
50.00237671915748	-0.00010310151035629955
51.00242425354063	-0.00017804217442376046
52.00247178792378	-0.00011098305631971726
53.00251932230693	-3.666637656437616e-05
54.00256685669008	3.765030319096492e-05
55.00261439107323	-4.1357132629586e-05
56.00266192545638	-0.00012868689512902896
57.00270945983953	-0.00021601665762847132
58.00275699422268	-0.000155471924387946
59.002804528605836	-8.642912192124806e-05
60.00285206298897	-1.738631945455102e-05
61.00289959737213	-4.671806049849385e-05
62.002947131755285	-8.201880302605175e-05
63.00299466613842	-0.00011731954555360918
64.00304220052158	-0.00012176807966036557
65.00308973490473	-0.00012424503522077984
66.00313726928788	-0.00012672199078119412
67.00318480367103	-7.527154775969522e-05
68.00323233805418	-2.0199806635876228e-05
69.00327987243732	3.487193448794205e-05
70.00332740682047	-2.4449081467102347e-05
71.00337494120362	-9.182547919890625e-05
72.00342247558677	-0.00015920187693071103
73.00347000996993	-0.00011599067380343036
74.00351754435307	-6.462850333303207e-05
75.00356507873623	-1.326633286263309e-05
76.00361261311937	1.8294159497271862e-06
77.00366014750252	1.4132157938204242e-05
78.00370768188567	2.6434899926681458e-05
79.00375521626883	1.314668894579581e-05
80.00380275065197	-2.197540524422295e-06
81.00385028503513	-1.75417699946406e-05
82.00389781941828	2.3302332316522114e-05
83.00394535380141	6.884885214103509e-05
84.00399288818457	0.00011439537196554866
85.00404042256771	0.00012071866419563003
86.00408795695087	0.00012362719088340938
87.00413549133403	0.00012653571757118871
88.00418302571717	0.00011248811166148363
89.00423056010032	9.690681860137744e-05
90.00427809448347	8.132552554127125e-05
91.00432562886661	0.0001193557011569819
92.00437316324977	0.0001624179575870418
93.00442069763292	0.00020548021401710167
94.00446823201607	0.0001235451621699353
95.00451576639922	2.9448476460214043e-05
96.00456330078238	-6.464820924950719e-05
97.00461083516551	-2.2814537942687725e-05
98.00465836954866	3.271410716110127e-05
99.00470590393181	8.824275226488953e-05
100.00475343831496	2.9916732266661688e-05
101.00480097269812	-4.0275962640875334e-05
102.00484850708126	-0.00011046865754841139
103.00489604146442	-0.00011169449230411202
104.00494357584756	-0.00010549086304302563
105.0049911102307	-9.928723378193932e-05
106.00503864461386	-8.732418406343362e-05
107.00508617899702	-7.472042193135539e-05
108.00513371338016	-6.211665979927733e-05
109.00518124776332	-5.78961945049561e-05
110.00522878214646	-5.463804195809335e-05
111.00527631652962	-5.137988941123056e-05
112.00532385091276	-1.678443045949472e-05
113.0053713852959	2.151996400442406e-05
114.00541891967906	5.982435846834335e-05
115.00546645406222	1.1626032599185143e-05
116.00551398844536	-4.712079309924483e-05
117.00556152282851	-0.00010586761879767557
118.00560905721167	-7.791885906258324e-05
119.0056565915948	-3.908493862000512e-05
120.00570412597794	-2.510181774270026e-07
121.00575166036111	1.766355182448214e-05
122.00579919474426	3.287552128799242e-05
123.0058467291274	4.808749075150269e-05
124.00589426351057	-6.804081066418407e-06
125.00594179789371	-7.100892803763382e-05
126.00598933227684	-0.00013521377500884925
127.00603686666001	-0.00014124325763928777
128.00608440104315	-0.00013932988717001973
129.0061319354263	-0.0001374165167007517
130.00617946980947	-0.00010008363262230502
131.0062270041926	-5.778352993144934e-05
132.00627453857575	-1.548342724059366e-05
133.0063220729589	1.3909935452051283e-05
134.00636960734207	4.1445107880807986e-05
135.0064171417252	6.89802803095647e-05
136.00646467610835	2.8396146813473634e-05
137.0065122104915	-2.2250976583462686e-05
138.00655974487464	-7.289809998039902e-05
139.00660727925782	-1.9643091814827756e-05
140.00665481364095	4.935372556462075e-05
141.0067023480241	0.00011835054294406926
142.00674988240723	0.00010634289994744779
143.00679741679042	8.175435131656928e-05
144.00684495117355	5.71658026856914e-05
145.00689248555668	7.86215741034004e-05
146.00694001993986	0.0001074049145004954
147.006987554323	0.00013618825489758959
148.00703508870615	9.403804146587323e-05
149.0070826230893	4.032583542824665e-05
150.00713015747246	-1.3386370609378507e-05
151.0071776918556	8.18677346933606e-08
152.00722522623875	2.4761118789552585e-05
153.0072727606219	4.944036984441116e-05
154.00732029500503	-1.4160580174105056e-06
155.00736782938822	-6.51729756669709e-05
156.00741536377134	-0.00012892989331652962
157.0074628981545	-0.00013529181323868497
158.00751043253766	-0.00013162564690269674
159.00755796692079	-0.00012795948056670863
160.00760550130394	-1.2430111204494396e-05
161.0076530356871	0.00012308708072704213
162.00770057007026	0.00025860427265857503
163.00774810445338	0.00021506813364741218
164.00779563883657	0.0001388246597770282
165.0078431732197	6.25811859066462e-05
166.00789070760283	4.082373115027499e-05
167.00793824198598	2.9237854954818338e-05
168.00798577636914	1.7651978759361367e-05
169.0080333107523	-7.68504876462302e-06
170.00808084513542	-3.564475009432845e-05
171.0081283795186	-6.360445142403462e-05
172.00817591390174	-6.45690706396433e-05
173.00822344828487	-6.027523273538633e-05
174.00827098266805	-5.5981394831129256e-05
175.00831851705118	-3.272734965428325e-05
176.00836605143434	-5.702303780734191e-06
177.0084135858175	2.132274209281559e-05
178.00846112020065	3.1693931239265215e-05
179.00850865458378	3.868412801260055e-05
180.00855618896693	4.5674324785936064e-05
181.0086037233501	-2.075379477902747e-05
182.00865125773322	-0.00010239194136702685
183.0086987921164	-0.00018403008795502842
184.00874632649953	-0.00012322507348737878
185.0087938608827	-3.2314417289432205e-05
186.00884139526585	5.8596238908516776e-05
187.00888892964898	5.933115517266919e-05
188.00893646403213	4.062746147505844e-05
189.0089839984153	2.1923767777447193e-05
190.00903153279845	-7.63336483206618e-06
191.00907906718157	-3.957613419835137e-05
192.00912660156476	-7.151890356463739e-05
193.0091741359479	-8.233588665057316e-05
194.00922167033102	-8.841909982587594e-05
195.00926920471417	-9.450231300117872e-05
196.00931673909733	-9.152071167459146e-05
197.0093642734805	-8.646892239214652e-05
198.00941180786361	-8.141713310970158e-05
199.0094593422468	-8.313196950746066e-05
200.00950687662993	-8.642144909660408e-05
201.00955441101308	-8.971092868574749e-05
202.00960194539624	-5.082196032843257e-05
203.00964947977937	-1.933787712462406e-06
204.00969701416253	4.695438490350777e-05
205.00974454854568	4.0574441177810547e-05
206.00979208292884	2.0849360757187954e-05
207.00983961731197	1.1242803365653517e-06
208.00988715169512	6.771909218431801e-06
209.00993468607828	1.8658326696591227e-05
210.0099822204614	3.054474417475065e-05
211.0100297548446	1.0732112603175592e-05
212.01007728922772	-1.7016105077484966e-05
213.01012482361088	-4.4764322758145535e-05
214.01017235799404	-6.05605290147293e-05
215.0102198923772	-7.331101483693336e-05
216.01026742676032	-8.606150065913741e-05
217.01031496114348	-0.00011354191912444209
218.01036249552664	-0.00014484253226451695
219.01041002990976	-0.0001761431454045918
220.01045756429292	-0.00016335292498979867
221.01050509867608	-0.00013892705614126734
222.01055263305923	-0.00011450118729273662
223.01060016744236	-8.752357270752489e-05
224.01064770182552	-5.9860846400191735e-05
225.01069523620868	-3.219812009285932e-05
226.0107427705918	-3.172815373413663e-05
227.010790304975	-3.8684708307396965e-05
228.01083783935812	-4.564126288065711e-05
229.01088537374127	-5.6979103517802584e-05
230.01093290812443	-6.953388759773114e-05
231.01098044250756	-8.208867167765934e-05
232.01102797689072	-9.393958103080106e-05
233.01107551127387	-0.00010559168349663525
234.01112304565703	-0.00011724378596246913
235.01117058004016	-9.28496699547871e-05
236.01121811442334	-5.810423663423254e-05
237.01126564880647	-2.3358803313678885e-05
238.0113131831896	-2.504736404348487e-05
239.01136071757279	-3.7371893442111227e-05
240.01140825195588	-4.969642284073693e-05
241.01145578633907	-3.8798128526561325e-05
242.01150332072223	-2.1009250962788042e-05
243.01155085510536	-3.220373399015691e-06
244.0115983894885	-2.375304999311498e-05
245.01164592387167	-5.584133657223511e-05
246.0116934582548	-8.792962315135353e-05
247.01174099263795	-0.00010426387574209615
248.01178852702114	-0.00011577098534916196
249.01183606140424	-0.0001272780949562272
250.01188359578742	-9.998627240972481e-05
251.01193113017058	-6.061608201974122e-05
252.01197866455368	-2.1245891629759714e-05
253.01202619893687	-2.4711028784157984e-05
254.01207373332002	-4.1722560723798554e-05
255.01212126770315	-5.873409266343822e-05
256.0121688020863	-3.8791717532294515e-05
257.01221633646946	-6.979095370475099e-06
258.0122638708526	2.4833526791342638e-05
259.0123114052358	3.2412246392742066e-05
260.01235893961893	3.208515187653724e-05
261.01240647400203	3.1758057360332436e-05
262.0124540083852	1.7323441533666555e-05
263.0125015427684	-1.7847074546421145e-06
264.0125490771515	-2.0892856442949775e-05
265.01259661153466	-1.0538449312484213e-05
266.0126441459178	9.726224096471038e-06
267.0126916803009	2.9990897505425216e-05
268.01273921468413	2.3111717329091573e-05
269.0127867490673	6.9630234132450765e-06
270.0128342834504	-9.185670502600562e-06
271.01288181783355	1.7028482027146202e-05
272.0129293522167	5.7928268270781374e-05
273.01297688659986	9.882805451441438e-05
274.013024420983	0.00010764033964377386
275.0130719553662	0.00010516198923537887
276.0131194897493	0.00010268363882698401
277.0131670241325	6.83803818796022e-05
278.01321455851564	2.2711885022930325e-05
279.01326209289874	-2.2956611833739134e-05
280.0133096272819	4.6822426756896e-06
