#easy_tsv
#k: 0.032 
#R: 3400.0 
#displacement [nm] 	 #force [nN] 
0.0	2.0295666681559418e-08
1.0000475343831496	-3.087489346845204e-05
2.0000950687662993	-6.177008260358563e-05
3.0001426031494494	-9.266527173871924e-05
4.0001901375325986	-2.4252165522975823e-05
5.000237671915748	4.444580340673784e-05
6.000285206298899	0.00011314377233645157
7.0003327406820475	5.767909279310593e-06
8.000380275065197	-0.00010262098409405523
9.000427809448347	-0.000211009877467421
10.000475343831496	-0.00017312066029809162
11.000522878214646	-0.00013396539746101066
12.000570412597797	-9.481013462392967e-05
13.000617946980945	-1.95489388684593e-05
14.000665481364095	5.613012775579329e-05
15.000713015747243	0.00013180919438004576
16.000760550130394	8.138374549938156e-05
17.000808084513544	2.9128669575868956e-05
18.000855618896693	-2.312640634764348e-05
19.000903153279843	-4.759911426504208e-05
20.000950687662993	-7.158670742065369e-05
21.000998222046142	-9.557430057626538e-05
22.001045756429292	-6.089242146527672e-05
23.00109329081244	-2.5011871538426594e-05
24.001140825195595	1.0868678388423542e-05
25.00118835957874	1.251332211088687e-05
26.00123589396189	1.3356230628491635e-05
27.00128342834504	1.4199139146096395e-05
28.00133096272819	4.9836894082881544e-05
29.00137849711134	8.639401773983103e-05
30.001426031494486	0.0001229511413967805
31.001473565877642	0.00011428983193033777
32.00152110026079	0.00010429707297958445
33.00156863464394	9.430431402883115e-05
34.00161616902709	6.827165661091009e-05
35.00166370341024	4.1717943501705075e-05
36.00171123779339	1.5164230392500045e-05
37.00175877217654	4.65320675312046e-06
38.001806306559686	-5.2876096635091845e-06
39.001853840942836	-1.5228426080138766e-05
40.001901375325986	-3.210514044739143e-05
41.00194890970914	-4.924971526524977e-05
42.001996444092285	-6.639429008310801e-05
43.002043978475434	-3.6186572809869065e-05
44.002091512858584	-4.003598217749936e-06
45.002139047241734	2.8179376374369404e-05
46.00218658162488	3.578238913080248e-05
47.00223411600803	4.228355043870709e-05
48.00228165039119	4.8784711746611734e-05
49.00232918477433	6.097528083874408e-05
50.00237671915748	7.343870840943574e-05
51.00242425354063	8.59021359801274e-05
52.00247178792378	4.298439651926392e-05
53.00251932230693	-2.7638559741257464e-06
54.00256685669008	-4.8512108467515425e-05
55.00261439107323	1.0008372356393753e-05
56.00266192545638	7.41884877250808e-05
57.00270945983953	0.0001383686030937674
58.00275699422268	8.205598172378659e-05
59.002804528605836	1.8818869332333176e-05
60.00285206298897	-4.44182430591194e-05
61.00289959737213	-1.7511857130573215e-05
62.002947131755285	1.4864101067471021e-05
63.00299466613842	4.7240059265514834e-05
64.00304220052158	2.368129306422307e-05
65.00308973490473	-3.451923987301398e-06
66.00313726928788	-3.0585141038825495e-05
67.00318480367103	-1.4708096301915597e-05
68.00323233805418	4.057145965200922e-06
69.00327987243732	2.2822388232317198e-05
70.00332740682047	-7.724451043911126e-06
71.00337494120362	-4.1743779778230556e-05
72.00342247558677	-7.576310851255045e-05
73.00347000996993	-2.9989555587797703e-05
74.00351754435307	2.1665209765508193e-05
75.00356507873623	7.331997511881479e-05
76.00361261311937	5.08860120368094e-05
77.00366014750252	2.2746211030020402e-05
78.00370768188567	-5.393589976768968e-06
79.00375521626883	-2.951077423390488e-06
80.00380275065197	1.9484675899182004e-06
81.00385028503513	6.848012603226953e-06
82.00389781941828	2.5143508234019593e-05
83.00394535380141	4.456011479290887e-05
84.00399288818457	6.397672135179839e-05
85.00404042256771	8.69526661416368e-05
86.00408795695087	0.00011023848613272408
87.00413549133403	0.00013352430612381138
88.00418302571717	5.8033918688789225e-05
89.00423056010032	-2.639080558417768e-05
90.00427809448347	-0.00011081552985714457
91.00432562886661	-7.703995522331491e-05
92.00437316324977	-3.216986161676592e-05
93.00442069763292	1.2700231989783072e-05
94.00446823201607	1.8894326327098118e-05
95.00451576639922	2.132543289400771e-05
96.00456330078238	2.37565394609173e-05
97.00461083516551	2.387303663589731e-05
98.00465836954866	2.375633707934194e-05
99.00470590393181	2.363963752278658e-05
100.00475343831496	5.759657213566074e-06
101.00480097269812	-1.3971727935550913e-05
102.00484850708126	-3.370311308466763e-05
103.00489604146442	-4.5112759597547017e-05
104.00494357584756	-5.562594572903571e-05
105.0049911102307	-6.613913186052427e-05
106.00503864461386	-6.396959990554737e-05
107.00508617899702	-6.0389166458672706e-05
108.00513371338016	-5.6808733011798085e-05
109.00518124776332	-3.312084987106334e-05
110.00522878214646	-7.124846722919287e-06
111.00527631652962	1.8871156425225108e-05
112.00532385091276	-2.2257477605877868e-05
113.0053713852959	-7.13306665186284e-05
114.00541891967906	-0.00012040385543137957
115.00546645406222	-9.616817912807899e-05
116.00551398844536	-6.299291630960208e-05
117.00556152282851	-2.9817653491124735e-05
118.00560905721167	-3.566360346408286e-05
119.0056565915948	-4.640890523346522e-05
120.00570412597794	-5.715420700284759e-05
121.00575166036111	-1.4352424053731173e-05
122.00579919474426	3.536718267773885e-05
123.0058467291274	8.508678940920885e-05
124.00589426351057	6.796114967971828e-05
125.00594179789371	4.195510017917853e-05
126.00598933227684	1.594905067863878e-05
127.00603686666001	-1.4323724945515056e-05
128.00608440104315	-4.5179049200013064e-05
129.0061319354263	-7.603437345451107e-05
130.00617946980947	-6.773316391750694e-05
131.0062270041926	-5.3940657532309954e-05
132.00627453857575	-4.0148151147112976e-05
133.0063220729589	-7.378023023376062e-05
134.00636960734207	-0.0001142400522674947
135.0064171417252	-0.00015469987430122878
136.00646467610835	-0.00012912853574658685
137.0065122104915	-9.380268056673126e-05
138.00655974487464	-5.8476825386875655e-05
139.00660727925782	-0.0001410723438963349
140.00665481364095	-0.00024153367265376488
141.0067023480241	-0.0003419950014111949
142.00674988240723	-0.0002543182782160685
143.00679741679042	-0.00013742159519602076
144.00684495117355	-2.0524912175976082e-05
145.00689248555668	-2.1255997857790536e-05
146.00694001993986	-4.0706560516234074e-05
147.006987554323	-6.015712317467709e-05
148.00703508870615	-7.883038004621791e-05
149.0070826230893	-9.73769380104638e-05
150.00713015747246	-0.0001159234959747092
151.0071776918556	-0.00011843347550310703
