#easy_tsv
#k: 0.032 
#R: 3400.0 
#displacement [nm] 	 #force [nN] 
0.0	-9.659722661846436e-05
1.0000475343831496	-6.277148286715556e-05
2.0000950687662993	-2.8945739115846758e-05
3.0001426031494494	4.880004635462043e-06
4.0001901375325986	2.392375299138483e-05
5.000237671915748	4.292509965960018e-05
6.000285206298899	6.192644632781556e-05
7.0003327406820475	2.766349316155374e-06
8.000380275065197	-5.6843444911236024e-05
9.000427809448347	-0.00011645323913862746
10.000475343831496	-0.00010478250377670609
11.000522878214646	-9.249483123022055e-05
12.000570412597797	-8.020715868373499e-05
13.000617946980945	-5.167846136211174e-05
14.000665481364095	-2.296179905567449e-05
15.000713015747243	5.754863250762716e-06
16.000760550130394	-9.922872817607874e-06
17.000808084513544	-2.6244718983799392e-05
18.000855618896693	-4.256656514999085e-05
19.000903153279843	-4.7138405304743735e-05
20.000950687662993	-5.150507571421142e-05
21.000998222046142	-5.587174612367911e-05
22.001045756429292	-8.615569399923489e-05
23.00109329081244	-0.00011696915548595832
24.001140825195595	-0.00014778261697268174
25.00118835957874	-0.00011724412337046694
26.00123589396189	-8.526889191799465e-05
27.00128342834504	-5.329366046552246e-05
28.00133096272819	-5.649069481410528e-05
29.00137849711134	-6.0617070266978026e-05
30.001426031494486	-6.474344571985077e-05
31.001473565877642	-6.909465005852582e-05
32.00152110026079	-7.345247444755161e-05
33.00156863464394	-7.781029883657741e-05
34.00161616902709	-6.133306091182236e-05
35.00166370341024	-4.4178996520922546e-05
36.00171123779339	-2.7024932130022726e-05
37.00175877217654	-4.646924994085669e-06
38.001806306559686	1.7916757361088028e-05
39.001853840942836	4.0480439716261577e-05
40.001901375325986	1.2554900431120558e-05
41.00194890970914	-1.7320503998458768e-05
42.001996444092285	-4.71959084280379e-05
43.002043978475434	-6.745542139849654e-05
44.002091512858584	-8.73138162996198e-05
45.002139047241734	-0.0001071722112007432
46.00218658162488	-0.00010798512770039402
47.00223411600803	-0.00010794428827866203
48.00228165039119	-0.00010790344885693006
49.00232918477433	-6.436683797910748e-05
50.00237671915748	-1.874421209350601e-05
51.00242425354063	2.6878413792095446e-05
52.00247178792378	-5.669542606546173e-06
53.00251932230693	-4.221277147370853e-05
54.00256685669008	-7.875600034087092e-05
55.00261439107323	-3.008350797591816e-05
56.00266192545638	2.3214434649140747e-05
57.00270945983953	7.651237727419931e-05
58.00275699422268	2.2633010199761657e-05
59.002804528605836	-3.74056353408077e-05
60.00285206298897	-9.744428088137626e-05
61.00289959737213	-9.748962509805826e-05
62.002947131755285	-9.389479888212711e-05
63.00299466613842	-9.0299972666196e-05
64.00304220052158	-8.294195482069902e-05
65.00308973490473	-7.534345409691239e-05
66.00313726928788	-6.774495337312587e-05
67.00318480367103	-1.4415131420201089e-06
68.00323233805418	6.88040435572435e-05
69.00327987243732	0.00013904960025650618
70.00332740682047	2.6820828449004843e-05
71.00337494120362	-9.82575364456395e-05
72.00342247558677	-0.0002233359013402855
73.00347000996993	-0.00016142336687823277
74.00351754435307	-8.572848518849403e-05
75.00356507873623	-1.0033603498754263e-05
76.00361261311937	4.368420854605724e-05
77.00366014750252	9.570948786552727e-05
78.00370768188567	0.00014773476718499802
79.00375521626883	9.822895993636353e-05
80.00380275065197	4.056598122655093e-05
81.00385028503513	-1.7096997483262452e-05
82.00389781941828	-1.1189974965582696e-05
83.00394535380141	3.723908686242167e-08
84.00399288818457	1.126445313930769e-05
85.00404042256771	-1.1127863111440968e-05
86.00408795695087	-3.644708825441038e-05
87.00413549133403	-6.176631339737979e-05
88.00418302571717	-3.2214746976146085e-05
89.00423056010032	2.299898583006093e-06
90.00427809448347	3.6814544142158276e-05
91.00432562886661	2.6035109483696324e-05
92.00437316324977	1.1004280903443769e-05
93.00442069763292	-4.026547676808779e-06
94.00446823201607	1.0496212068450495e-05
95.00451576639922	2.789439309672171e-05
96.00456330078238	4.529257412499293e-05
97.00461083516551	1.8454846707509326e-06
98.00465836954866	-4.77317614550151e-05
99.00470590393181	-9.730900758078047e-05
100.00475343831496	-9.539627272887126e-05
101.00480097269812	-8.81169166252013e-05
102.00484850708126	-8.083756052153144e-05
103.00489604146442	-6.026570584396574e-05
104.00494357584756	-3.826191502155408e-05
105.0049911102307	-1.625812419914272e-05
106.00503864461386	9.041500494272148e-06
107.00508617899702	3.470777347979152e-05
108.00513371338016	6.0374046465310544e-05
109.00518124776332	4.9297191262247684e-05
110.00522878214646	3.400261821837999e-05
111.00527631652962	1.870804517451208e-05
112.00532385091276	2.4047358602170923e-05
113.0053713852959	3.182880133411173e-05
114.00541891967906	3.961024406605265e-05
115.00546645406222	4.727265304845401e-05
116.00551398844536	5.492054656264962e-05
117.00556152282851	6.256844007684534e-05
118.00560905721167	4.604751274263377e-05
119.0056565915948	2.649204221075196e-05
120.00570412597794	6.936571678870154e-06
121.00575166036111	-6.78958036660335e-06
122.00579919474426	-1.976263449325987e-05
123.0058467291274	-3.27356886199164e-05
124.00589426351057	-3.6224903771524687e-06
125.00594179789371	3.108187831610089e-05
126.00598933227684	6.578624700935425e-05
127.00603686666001	7.996783883906142e-05
128.00608440104315	9.134739575807414e-05
129.0061319354263	0.00010272695267708687
130.00617946980947	0.00010978445761927034
131.0062270041926	0.00011623583969765608
132.00627453857575	0.00012268722177604183
133.0063220729589	8.360666957182893e-05
134.00636960734207	3.797086042499563e-05
135.0064171417252	-7.664948721837674e-06
136.00646467610835	1.5480720078062618e-05
137.0065122104915	4.878719877680184e-05
138.00655974487464	8.209367747554107e-05
139.00660727925782	8.586168475020651e-05
140.00665481364095	8.51544327146464e-05
141.0067023480241	8.444718067908629e-05
142.00674988240723	9.337551121066644e-05
143.00679741679042	0.00010380035631003093
144.00684495117355	0.00011422520140939517
145.00689248555668	0.00010463182997108225
146.00694001993986	9.185272656041468e-05
147.006987554323	7.907362314974744e-05
148.00703508870615	6.628968653186203e-05
149.0070826230893	5.350496211323738e-05
150.00713015747246	4.0720237694613066e-05
151.0071776918556	2.4096875537493167e-05
152.00722522623875	6.83292493421921e-06
153.0072727606219	-1.0431025669054294e-05
154.00732029500503	9.29236985371423e-06
155.00736782938822	3.533271238507293e-05
156.00741536377134	6.137305491643095e-05
157.0074628981545	3.839654303905151e-05
158.00751043253766	6.855778812568181e-06
159.00755796692079	-2.4684985413914326e-05
160.00760550130394	-2.9223323833442214e-05
161.0076530356871	-2.8936843354801547e-05
162.00770057007026	-2.865036287616088e-05
163.00774810445338	-4.4089830004497435e-05
164.00779563883657	-6.240192637492631e-05
165.0078431732197	-8.071402274535473e-05
166.00789070760283	9.22649233687558e-06
167.00793824198598	0.00011937586025364401
168.00798577636914	0.00022952522817041538
169.0080333107523	0.0002260418295920628
170.00808084513542	0.00020088594170438945
171.0081283795186	0.00017573005381671543
172.00817591390174	0.00010922755542609081
